mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
isolated,0,NVIDIA H200 NVL,9.0,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 9.0
isolated,0,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.183040,0.183680,750.868437,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,8192,8192,8192,1.321216,1.323616,832.196733,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,16384,16384,16384,10.333216,10.411712,851.244498,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,0,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.183264,0.183840,749.950628,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,8192,8192,8192,1.320864,1.322944,832.418522,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,16384,16384,16384,10.324160,10.327936,851.991188,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,0,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,4096,4096,4096,0.365952,0.366560,375.565536,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,8192,8192,8192,2.699712,2.704512,407.269965,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,12288,12288,12288,8.730880,8.770336,425.026095,TFLOPS,True,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=3072, expected=3072, tolerance=92.16"
isolated,0,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.967872,2.969536,46.308924,TFLOPS,False,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=0.01024"
isolated,0,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,8192,8192,8192,23.581024,23.616385,46.626967,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,0,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,12288,12288,12288,78.619232,78.700195,47.200305,TFLOPS,True,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,0,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,2048,2048,2048,0.318816,0.319840,53.886470,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,0,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,4096,4096,4096,2.417952,2.418592,56.841058,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,0,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,6144,6144,6144,7.869376,7.904352,58.944503,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,1,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,4096,4096,4096,0.102144,0.102784,1345.541094,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=4096, expected=4096, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,8192,8192,8192,0.717632,0.736608,1532.138526,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=8192, expected=8192, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,16384,16384,16384,5.443040,5.447584,1616.025823,TOPS,True,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=16384, expected=16384, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.108384,0.109184,1268.074214,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.705216,0.707424,1559.113297,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,5.365504,5.403168,1639.378774,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA H200 NVL,9.0,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 9.0
isolated,1,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.185568,0.186176,740.639280,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,8192,8192,8192,1.333504,1.335456,824.528205,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,16384,16384,16384,10.413152,10.439424,844.709963,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.186240,0.186880,737.966879,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,8192,8192,8192,1.334656,1.339072,823.816495,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,16384,16384,16384,10.408800,10.441376,845.063112,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,4096,4096,4096,0.373152,0.373760,368.318964,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,8192,8192,8192,2.724288,2.734624,403.595961,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,12288,12288,12288,8.826784,8.850112,420.408122,TFLOPS,True,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=3072, expected=3072, tolerance=92.16"
isolated,1,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.970752,2.971872,46.264028,TFLOPS,False,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=0.01024"
isolated,1,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,8192,8192,8192,23.576448,23.592512,46.636016,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,1,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,12288,12288,12288,78.554398,78.610909,47.239262,TFLOPS,True,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,1,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,2048,2048,2048,0.319264,0.319712,53.810857,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,4096,4096,4096,2.418464,2.419744,56.829027,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,1,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,6144,6144,6144,7.880672,7.884128,58.860015,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,2,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,4096,4096,4096,0.103072,0.103648,1333.426635,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=4096, expected=4096, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,8192,8192,8192,0.718080,0.730592,1531.182670,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=8192, expected=8192, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,16384,16384,16384,5.405952,5.444768,1627.112682,TOPS,True,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=16384, expected=16384, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.107744,0.108544,1275.606552,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.699136,0.703360,1572.671981,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,5.355136,5.377600,1642.552712,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA H200 NVL,9.0,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 9.0
isolated,2,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.182912,0.183328,751.393830,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,8192,8192,8192,1.324096,1.328512,830.386662,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,16384,16384,16384,10.330272,10.409856,851.487092,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.184032,0.184544,746.820980,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,8192,8192,8192,1.322592,1.325152,831.330910,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,16384,16384,16384,10.321472,10.345024,852.213025,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,4096,4096,4096,0.365984,0.367872,375.532690,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,8192,8192,8192,2.696640,2.706528,407.733929,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,12288,12288,12288,8.731488,8.750624,424.996478,TFLOPS,True,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=3072, expected=3072, tolerance=92.16"
isolated,2,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.966976,2.968544,46.322908,TFLOPS,False,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=0.01024"
isolated,2,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,8192,8192,8192,23.603935,23.615841,46.581708,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,2,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,12288,12288,12288,78.578560,78.664253,47.224736,TFLOPS,True,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,2,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,2048,2048,2048,0.318912,0.319392,53.870250,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,4096,4096,4096,2.416736,2.418496,56.869662,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,2,NVIDIA H200 NVL,9.0,fp64,FP64,FP64,FP64,6144,6144,6144,7.876896,7.894240,58.888231,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,3,NVIDIA H200 NVL,9.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,3,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,4096,4096,4096,0.103488,0.104288,1328.066595,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=4096, expected=4096, tolerance=1e-06"
isolated,3,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,8192,8192,8192,0.717024,0.720224,1533.437632,TOPS,False,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=8192, expected=8192, tolerance=1e-06"
isolated,3,NVIDIA H200 NVL,9.0,int8,INT8,INT32,INT32,16384,16384,16384,5.443200,5.448864,1615.978256,TOPS,True,PASS,OK,cuBLASLt algo 39 layout=TN per-tensor scale,131,"actual=16384, expected=16384, tolerance=1e-06"
isolated,3,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.107424,0.108544,1279.406422,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.704000,0.705920,1561.806298,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA H200 NVL,9.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,5.349696,5.385248,1644.222917,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=TN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA H200 NVL,9.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA H200 NVL,9.0,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 9.0
isolated,3,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.184480,0.184992,745.007351,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,8192,8192,8192,1.334272,1.342496,824.053570,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA H200 NVL,9.0,fp16,FP16,FP32,FP16,16384,16384,16384,10.418304,10.423424,844.292185,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.184352,0.184896,745.524631,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,8192,8192,8192,1.334816,1.340512,823.717760,TFLOPS,False,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA H200 NVL,9.0,bf16,BF16,FP32,BF16,16384,16384,16384,10.417248,10.425440,844.377826,TFLOPS,True,PASS,OK,cuBLASLt algo 66 layout=NN per-tensor scale,4,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,4096,4096,4096,0.371200,0.374144,370.255806,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,8192,8192,8192,2.722560,2.727136,403.852131,TFLOPS,False,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA H200 NVL,9.0,tf32,FP32,FP32,FP32,12288,12288,12288,8.801920,8.813888,421.595717,TFLOPS,True,PASS,OK,cuBLASLt algo 43 layout=NN per-tensor scale,131,"actual=3072, expected=3072, tolerance=92.16"
isolated,3,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,4096,4096,4096,2.967680,2.968672,46.311919,TFLOPS,False,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=0.01024"
isolated,3,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,8192,8192,8192,23.574305,23.608128,46.640257,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,3,NVIDIA H200 NVL,9.0,fp32,FP32,FP32,FP32,12288,12288,12288,78.492477,78.653252,47.276527,TFLOPS,True,PASS,OK,cuBLASLt algo 55 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
