mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
isolated,0,NVIDIA GeForce RTX 4090,8.9,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 8.9
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,4096,4096,4096,0.791552,0.792576,173.632247,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,8192,8192,8192,6.388960,6.389760,172.095560,TFLOPS,False,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,16384,16384,16384,51.802113,51.805058,169.801821,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,0,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,4096,4096,4096,0.788480,0.789280,174.308741,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,8192,8192,8192,6.519808,6.520832,168.641724,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,32768,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,16384,16384,16384,52.161343,52.166656,168.632412,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,0,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,4096,4096,4096,1.588992,1.589312,86.494428,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,0,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,8192,8192,8192,12.533760,12.534816,87.724005,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,0,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,12288,12288,12288,42.186752,42.215263,87.962489,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,4096,4096,4096,2.587648,2.699264,53.113468,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,8192,8192,8192,19.605503,19.819521,56.081786,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,12288,12288,12288,67.916832,67.957764,54.638175,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,2048,2048,2048,14.128960,14.130432,1.215933,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,4096,4096,4096,112.942078,112.949249,1.216898,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,0,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,6144,6144,6144,381.125641,381.141144,1.217070,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,1,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,4096,4096,4096,0.261056,0.261984,526.473057,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,8192,8192,8192,1.802240,1.808384,610.080577,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,16384,16384,16384,13.150208,13.163520,668.893808,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.409440,0.423808,335.675434,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,3.221504,3.225600,341.303825,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,25.316353,25.321472,347.447086,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,1,NVIDIA GeForce RTX 4090,8.9,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 8.9
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,4096,4096,4096,0.785408,0.786432,174.990514,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,8192,8192,8192,6.325280,6.326272,173.828130,TFLOPS,False,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,16384,16384,16384,51.949570,51.958782,169.319844,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,4096,4096,4096,0.786432,0.787392,174.762660,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,8192,8192,8192,6.478848,6.479872,169.707891,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,32768,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,16384,16384,16384,51.866753,51.876671,169.590201,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,1,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,4096,4096,4096,1.619968,1.620960,84.840533,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,1,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,8192,8192,8192,12.493824,12.494848,88.004411,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,1,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,12288,12288,12288,42.050560,42.057728,88.247380,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,4096,4096,4096,2.539520,2.627584,54.120051,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,8192,8192,8192,19.351551,19.476480,56.817752,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,12288,12288,12288,67.477501,67.487968,54.993912,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,2048,2048,2048,14.057472,14.059520,1.222117,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,4096,4096,4096,112.367615,112.375938,1.223119,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,1,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,6144,6144,6144,379.167755,379.201538,1.223354,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,2,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,4096,4096,4096,0.263136,0.264192,522.311481,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,8192,8192,8192,1.796096,1.804000,612.167528,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,16384,16384,16384,13.221728,13.240320,665.275583,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.407744,0.408576,337.071684,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,3.165184,3.199936,347.376841,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,25.291777,25.310911,347.784703,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,2,NVIDIA GeForce RTX 4090,8.9,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 8.9
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,4096,4096,4096,0.787584,0.795648,174.507040,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,8192,8192,8192,6.360064,6.361088,172.877446,TFLOPS,False,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,16384,16384,16384,51.495903,51.496960,170.811511,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,4096,4096,4096,0.783360,0.783360,175.448009,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,8192,8192,8192,6.442848,6.443808,170.656143,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,32768,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,16384,16384,16384,51.644222,51.659775,170.320950,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,2,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,4096,4096,4096,1.595392,1.595424,86.147451,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,2,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,8192,8192,8192,12.451136,12.452864,88.306132,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,2,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,12288,12288,12288,41.953247,41.961662,88.452075,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,4096,4096,4096,2.570176,2.727936,53.474532,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,8192,8192,8192,19.530752,19.534817,56.296430,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=0.02048"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp32,FP32,FP32,FP32,12288,12288,12288,67.249245,67.300354,55.180571,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,2048,2048,2048,14.084096,14.084224,1.219806,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,4096,4096,4096,112.468994,112.473091,1.222016,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 4090,8.9,fp64,FP64,FP64,FP64,6144,6144,6144,379.544586,379.556854,1.222140,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 4090,8.9,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,3,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,4096,4096,4096,0.261120,0.262080,526.344048,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,8192,8192,8192,1.754112,1.804096,626.819510,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 4090,8.9,int8,INT8,INT32,INT32,16384,16384,16384,13.084640,13.101056,672.245727,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.402432,0.418816,341.520941,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,3.130368,3.164160,351.240375,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,24.896288,24.906752,353.309419,TFLOPS,True,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 4090,8.9,nvfp4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,Requires compute capability 10.0 or newer (Blackwell); device is 8.9
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,4096,4096,4096,0.783360,0.784384,175.448009,TFLOPS,False,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,8192,8192,8192,6.258688,6.259712,175.677655,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 4090,8.9,fp16,FP16,FP32,FP16,16384,16384,16384,51.402592,51.407871,171.121586,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,4096,4096,4096,0.771968,0.772096,178.037111,TFLOPS,True,PASS,OK,cuBLASLt algo 5 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,8192,8192,8192,6.375424,6.389952,172.460944,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,32768,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 4090,8.9,bf16,BF16,FP32,BF16,16384,16384,16384,51.266560,51.272705,171.575645,TFLOPS,False,PASS,OK,cuBLASLt algo 30 layout=NN per-tensor scale,131072,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,4096,4096,4096,1.594368,1.594496,86.202781,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,8192,8192,8192,12.283904,12.286816,89.508321,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 4090,8.9,tf32,FP32,FP32,FP32,12288,12288,12288,41.348095,41.352959,89.746620,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
